id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,fetched_timestamp
theta-token,theta,Theta Network,https://assets.coingecko.com/coins/images/2538/large/theta-token-logo.png?1696503349,2.744,2748146335.0,50,2748146335.0,103563543.0,3.08,2.74,-0.18860987079879576,-6.43135,-165771144.72230387,-5.68894,1000000000.0,1000000000.0,1000000000.0,15.72,-82.483,2021-04-16T13:15:11.190Z,0.04039979,6715.93205,2020-03-13T02:24:16.483Z,"{'times': 17.293679371637772, 'currency': 'usd', 'percentage': 1729.3679371637772}",2024-04-10T07:59:53.043Z,-0.6526497452605206,-6.4313543521214935,5.784487610169201,2024-04-10 08:00:03
fetch-ai,fet,Fetch.ai,https://assets.coingecko.com/coins/images/5681/large/Fetch.jpg?1696506140,2.561,2678942246.0,51,2960157179.0,197040421.0,2.7,2.53,-0.12946505418206167,-4.81287,-131482690.1463747,-4.67839,1043462805.0,1152997575.0,1152997575.0,3.45,-25.7059,2024-03-28T17:21:18.050Z,0.00816959,31311.94903,2020-03-13T02:24:18.347Z,"{'times': 28.532983300140693, 'currency': 'usd', 'percentage': 2853.298330014069}",2024-04-10T07:59:59.547Z,-0.35214245839821606,-4.812872547784396,-6.573521048416307,2024-04-10 08:00:03
thorchain,rune,THORChain,https://assets.coingecko.com/coins/images/6595/large/Rune200x200.png?1696506946,7.38,2462686569.0,52,3057753469.0,393538695.0,7.72,7.17,-0.19995352534753597,-2.63807,-74836481.7828331,-2.94919,333643135.0,414262402.0,500000000.0,20.87,-64.62227,2021-05-19T00:30:09.436Z,0.00851264,86623.67403,2019-09-28T00:00:00.000Z,"{'times': 193.19958847010244, 'currency': 'usd', 'percentage': 19319.958847010246}",2024-04-10T08:00:00.079Z,0.13463393400646187,-2.638070134656988,-2.817505310423592,2024-04-10 08:00:03
monero,xmr,Monero,https://assets.coingecko.com/coins/images/69/large/monero_logo.png?1696501460,132.372,2405108204.0,53,,50538173.0,138.06,130.53,-3.397015311273151,-2.50206,-54648441.60255051,-2.2217,18147820.3764146,,,542.33,-75.5768,2018-01-09T00:00:00.000Z,0.216177,61170.82696,2015-01-14T00:00:00.000Z,,2024-04-10T07:59:59.139Z,-0.5819602928000788,-2.502061974872314,7.991842300610901,2024-04-10 08:00:03
lido-dao,ldo,Lido DAO,https://assets.coingecko.com/coins/images/13573/large/Lido_DAO.png?1696513326,2.668,2384576247.0,54,2674104863.0,98510509.0,2.98,2.62,-0.2602923220180764,-8.89002,-232923587.50194836,-8.8987,891728772.52923,1000000000.0,1000000000.0,7.3,-63.45994,2021-08-20T08:35:20.158Z,0.40615,557.01712,2022-06-18T20:55:12.035Z,,2024-04-10T07:59:48.905Z,-0.18921734342687857,-8.890020613453153,0.6840730291559752,2024-04-10 08:00:03
wrapped-eeth,weeth,Wrapped eETH,https://assets.coingecko.com/coins/images/33033/large/weETH.png?1701438396,3658.005,2354895398.0,55,2354895398.0,43980979.0,3768.41,3587.16,-107.89598714799968,-2.86508,57336341.0,2.49553,642861.844522805,642861.844522805,,4196.87,-12.77733,2024-03-13T08:29:59.938Z,2231.18,64.06705,2024-01-08T03:35:28.624Z,,2024-04-10T07:59:56.023Z,-0.01280059657369722,-2.8650774082331116,6.8553587757068195,2024-04-10 08:00:03
ethena-usde,usde,Ethena USDe,https://assets.coingecko.com/coins/images/33613/large/3466ef_3c088c66c7d941e8856339d0bddf33cc_mv2.png?1702514458,1.0,2304345933.0,56,2304345933.0,238398115.0,1.004,0.996837,-0.000779919779887672,-0.07796,79014652.0,3.55069,2306355442.09298,2306355442.09298,,1.032,-3.1571,2023-12-20T15:38:34.596Z,0.977814,2.21766,2024-01-09T21:19:32.385Z,,2024-04-10T07:59:28.840Z,0.0384996555156298,-0.07796401366081736,-0.0755303453272655,2024-04-10 08:00:03
gala,gala,GALA,https://assets.coingecko.com/coins/images/12493/large/GALA_token_image_-_200PNG.png?1709725869,0.06,2258209111.0,57,2259311258.0,316521945.0,0.068843,0.058454,-0.005577208402451045,-8.55606,-197374153.97805738,-8.03777,37799516093.2144,37817964620.4253,50000000000.0,0.824837,-92.74765,2021-11-26T01:03:48.731Z,0.00013475,44293.54748,2020-12-28T08:46:48.367Z,,2024-04-10T07:59:47.968Z,-0.3054968322206961,-8.556056149140092,3.0926169111890265,2024-04-10 08:00:03
coredaoorg,core,Core,https://assets.coingecko.com/coins/images/28938/large/file_589.jpg?1701868471,2.344,2070347198.0,58,4944561770.0,105750729.0,2.44,2.29,-0.09793298291172636,-4.00969,-87164197.48288727,-4.04003,879295136.162197,2100000000.0,2100000000.0,6.14,-61.62855,2023-02-08T12:55:39.828Z,0.334237,605.3078,2023-11-03T01:20:55.441Z,,2024-04-10T07:59:56.774Z,-1.5966300836848901,-4.009693723698938,-31.121111744039293,2024-04-10 08:00:03
rocket-pool-eth,reth,Rocket Pool ETH,https://assets.coingecko.com/coins/images/20764/large/reth.png?1696520159,3902.001,2042395692.0,59,2042395692.0,43513341.0,4015.92,3833.34,-113.91559635108842,-2.8366,-60486546.20193958,-2.87636,522885.376433812,522885.376433812,,4814.31,-18.86932,2021-12-01T08:03:50.749Z,887.26,340.21677,2022-06-18T20:55:45.957Z,,2024-04-10T07:59:16.843Z,-0.09410991594099766,-2.8366023467684367,7.162225662804139,2024-04-10 08:00:03
arweave,ar,Arweave,https://assets.coingecko.com/coins/images/4343/large/oRt6SiEN_400x400.jpg?1696504946,30.951,2030484268.0,60,2030484268.0,43684564.0,33.22,30.76,-2.094686921548817,-6.33871,-131820114.77533817,-6.09628,65454185.5381511,65454185.5381511,66000000.0,89.24,-65.20459,2021-11-05T04:14:42.689Z,0.298788,10291.90355,2020-01-31T06:47:36.543Z,"{'times': 40.826005791678945, 'currency': 'usd', 'percentage': 4082.6005791678945}",2024-04-10T07:59:57.567Z,-0.2548618923282435,-6.338713557208845,-10.789546014946811,2024-04-10 08:00:03
sui,sui,Sui,https://assets.coingecko.com/coins/images/26375/large/sui_asset.jpeg?1696525453,1.563,2023460900.0,61,15614311330.0,209043610.0,1.66,1.52,-0.08231848772188566,-5.00288,-114211925.49304366,-5.34282,1295901469.41462,10000000000.0,10000000000.0,2.17,-27.95285,2024-03-27T17:46:02.608Z,0.364846,328.72611,2023-10-19T10:40:30.078Z,,2024-04-10T07:59:51.800Z,0.30969485143674985,-5.002882854156132,-9.988734193752816,2024-04-10 08:00:03
celestia,tia,Celestia,https://assets.coingecko.com/coins/images/31967/large/tia.jpg?1696530772,11.438,2018360132.0,62,11850332627.0,88163457.0,12.07,11.26,-0.6351236332224275,-5.26046,-109688189.5672276,-5.1544,176331198.982751,1035287671.23275,,20.85,-45.03193,2024-02-10T14:30:02.495Z,2.08,450.09951,2023-10-31T15:14:31.951Z,,2024-04-10T07:59:57.250Z,0.09481834730372007,-5.26046403835483,-7.75401365409869,2024-04-10 08:00:03
ethena,ena,Ethena,https://assets.coingecko.com/coins/images/36530/large/ethena.png?1711701436,1.386,1986937846.0,63,20915135225.0,1362380603.0,1.41,1.2,0.08392,6.44446,109721304.0,5.84489,1425000000.0,15000000000.0,,1.4,0.32145,2024-04-10T07:40:29.204Z,0.532381,163.70897,2024-04-02T08:20:40.884Z,,2024-04-10T08:00:00.449Z,2.1035076102039576,6.444464085076825,62.425157808709365,2024-04-10 08:00:03
aave,aave,Aave,https://assets.coingecko.com/coins/images/12645/large/AAVE.png?1696512452,126.985,1882866888.0,64,2035418784.0,203248368.0,133.07,122.58,-1.1356784475023431,-0.88642,-4817592.411540985,-0.25521,14800821.552750526,16000000.0,16000000.0,661.69,-80.72667,2021-05-18T21:19:59.514Z,26.02,390.06263,2020-11-05T09:20:11.928Z,,2024-04-10T07:59:54.582Z,0.09247648399215445,-0.8864158821395096,8.200571192390813,2024-04-10 08:00:03
floki,floki,FLOKI,https://assets.coingecko.com/coins/images/16746/large/PNG_image.png?1696516318,0.0,1879526821.0,65,1935286702.0,154664565.0,0.0002089,0.00018934,-1.3626498137881e-05,-6.57164,-146049862.68474245,-7.21029,9711877932382.0,10000000000000.0,10000000000000.0,0.00033651,-42.4525,2021-11-04T06:58:35.285Z,8.428e-08,229671.6294,2021-07-06T01:11:20.438Z,,2024-04-10T07:59:55.516Z,-0.380139342512341,-6.571637090823895,-8.438759563930187,2024-04-10 08:00:03
algorand,algo,Algorand,https://assets.coingecko.com/coins/images/4380/large/download.png?1696504978,0.229,1859816002.0,66,1859816036.0,59634717.0,0.24275,0.224323,-0.010167208488129744,-4.25708,-76625956.20972419,-3.95705,8119873662.98491,8119873809.93212,10000000000.0,3.56,-93.56609,2019-06-20T14:51:19.480Z,0.087513,161.81257,2023-09-11T19:42:08.247Z,"{'times': -0.9047235378558349, 'currency': 'usd', 'percentage': -90.4723537855835}",2024-04-10T07:59:55.886Z,-0.2962714210857015,-4.257077393078592,-4.663616867004381,2024-04-10 08:00:03
bitcoin-cash-sv,bsv,Bitcoin SV,https://assets.coingecko.com/coins/images/6799/large/BSV.png?1696507128,94.322,1857604779.0,67,1981752741.0,41770322.0,97.42,91.34,-1.9423681605440777,-2.01774,-39524704.20270276,-2.0834,19684443.75,21000000.0,21000000.0,489.75,-80.82017,2021-04-16T17:09:04.630Z,21.43,338.22759,2023-06-10T04:32:12.266Z,,2024-04-10T07:59:59.465Z,0.8189676138839258,-2.0177367513535134,7.140524106696365,2024-04-10 08:00:03
flow,flow,Flow,https://assets.coingecko.com/coins/images/13446/large/5f6294c0c7a8cda55cb1c936_Flow_Wordmark.png?1696513210,1.225,1836613630.0,68,1836613630.0,41102435.0,1.31,1.2,-0.06428283097207732,-4.98735,-99386849.1852951,-5.13362,1499068195.0,1499068195.06697,1499068195.06697,42.4,-97.10483,2021-04-05T13:49:10.098Z,0.391969,213.15462,2023-09-11T19:41:06.528Z,,2024-04-10T07:59:51.846Z,-0.314125418875004,-4.98734657995926,1.6920385315715567,2024-04-10 08:00:03
sei-network,sei,Sei,https://assets.coingecko.com/coins/images/28205/large/Sei_Logo_-_Transparent.png?1696527207,0.681,1820221882.0,69,6804567784.0,113318955.0,0.734537,0.66583,-0.038265165911810395,-5.32234,-103355169.08617663,-5.37307,2675000000.0,10000000000.0,,1.14,-40.20973,2024-03-16T02:30:23.904Z,0.095364,614.56959,2023-10-19T08:05:30.655Z,,2024-04-10T07:59:55.819Z,-0.07937073616933271,-5.322340209775798,-5.911448357220534,2024-04-10 08:00:03
bitget-token,bgb,Bitget Token,https://assets.coingecko.com/coins/images/11610/large/icon_colour.png?1696511504,1.282,1799836343.0,70,2571192939.0,55649989.0,1.33,1.28,-0.004316999503960917,-0.33566,97619.0,0.00542,1400001000.0,2000000000.0,2000000000.0,1.38,-6.64096,2024-04-03T17:05:33.641Z,0.0142795,8926.06053,2020-06-25T04:17:05.895Z,,2024-04-10T07:59:18.477Z,-0.5801766909031253,-0.3356639108165645,7.302405569987726,2024-04-10 08:00:03
jupiter-exchange-solana,jup,Jupiter,https://assets.coingecko.com/coins/images/34188/large/jup.png?1704266489,1.329,1797275814.0,71,13313154180.0,163255190.0,1.39,1.3,-0.053930756449583235,-3.90058,-73413619.13623452,-3.92442,1350000000.0,10000000000.0,10000000000.0,2.0,-33.37219,2024-01-31T15:02:47.304Z,0.457464,191.29396,2024-02-21T18:31:05.083Z,,2024-04-10T07:59:50.853Z,0.29631298545284956,-3.900575822376842,-21.202686019016358,2024-04-10 08:00:03
mantle-staked-ether,meth,Mantle Staked Ether,https://assets.coingecko.com/coins/images/33345/large/symbol_transparent_bg.png?1701697066,3620.985,1772578412.0,72,1772571310.0,10791775.0,3738.04,3553.39,-104.06087842184161,-2.79355,-40582673.92532778,-2.23823,487573.418473258,487571.465040962,,4729.53,-23.35902,2024-03-27T05:26:27.333Z,2142.02,69.22168,2023-12-18T10:41:32.686Z,,2024-04-10T07:59:30.448Z,-0.2730514868259838,-2.7935463015006015,7.09648775597052,2024-04-10 08:00:03
quant-network,qnt,Quant,https://assets.coingecko.com/coins/images/3370/large/5ZOu7brX_400x400.jpg?1696504070,117.805,1712932513.0,73,1720978491.0,30665127.0,119.13,115.06,-0.4333498938384537,-0.3665,-8915078.294207811,-0.51776,14544176.164091088,14612493.0,14612493.0,427.42,-72.47462,2021-09-11T09:15:00.668Z,0.215773,54424.63619,2018-08-23T00:00:00.000Z,"{'times': 13.319652731134592, 'currency': 'eth', 'percentage': 1331.9652731134593}",2024-04-10T07:59:57.969Z,0.3941237021254893,-0.36650493914332377,-4.716588417829466,2024-04-10 08:00:03
ribbon-finance,rbn,Ribbon Finance,https://assets.coingecko.com/coins/images/15823/large/ribbon.png?1709186956,1.722,1653725494.0,74,1724203992.0,6077992.0,1.74,1.7,0.00813199,0.47458,12053403.0,0.73422,959124037.320231,1000000000.0,1000000000.0,5.54,-68.82308,2021-10-07T22:30:49.258Z,0.12452,1287.53827,2023-05-18T09:35:07.716Z,,2024-04-10T07:59:49.051Z,0.19498195495034357,0.47457635395140496,4.377503841444875,2024-04-10 08:00:03
beam-2,beam,Beam,https://assets.coingecko.com/coins/images/32417/large/chain-logo.png?1698114384,0.031,1623580838.0,75,1919458354.0,24543954.0,0.03218776,0.02936493,-0.001196362464149385,-3.7474,-59083103.67668414,-3.51128,52822363868.6814,62448586017.9599,62448586017.9599,0.04416304,-30.37285,2024-03-10T10:40:22.381Z,0.0043383,608.79035,2023-10-29T08:20:14.064Z,,2024-04-10T07:59:48.453Z,-0.35169349485569934,-3.7474029802366955,-3.7588022556072422,2024-04-10 08:00:03
nervos-network,ckb,Nervos Network,https://assets.coingecko.com/coins/images/9566/large/Nervos_White.png?1696509646,0.036,1561326502.0,76,1585530317.0,278824247.0,0.03636717,0.0302237,0.00405896,12.84494,165275797.0,11.83881,43925463604.0414,44606399836.3839,,0.04370633,-18.96866,2021-03-31T17:08:59.155Z,0.00197892,1689.65333,2022-12-17T14:25:57.243Z,"{'times': 2.565861131948695, 'currency': 'usd', 'percentage': 256.5861131948695}",2024-04-10T07:59:59.335Z,-1.4059714299099324,12.844937444244541,104.18293003369494,2024-04-10 08:00:03
wormhole,w,Wormhole,https://assets.coingecko.com/coins/images/35087/large/womrhole_logo_full_color_rgb_2000px_72ppi_fb766ac85a.png?1708688954,0.848,1531094111.0,77,8506078394.0,355540321.0,0.907151,0.820512,-0.05272076111360058,-5.85503,-103122956.34392095,-6.31024,1800000000.0,10000000000.0,10000000000.0,1.66,-48.65459,2024-04-03T11:46:35.308Z,0.820512,3.73578,2024-04-10T03:15:32.053Z,,2024-04-10T07:59:59.484Z,-0.8751848123889825,-5.855033377772409,,2024-04-10 08:00:03
ordinals,ordi,ORDI,https://assets.coingecko.com/coins/images/30162/large/ordi.png?1696529082,70.157,1474678892.0,78,1474678892.0,321724437.0,71.7,67.54,-1.128338433302659,-1.58286,-27353834.682234764,-1.82112,21000000.0,21000000.0,,95.52,-26.22076,2024-03-05T01:45:22.816Z,2.86,2363.34297,2023-09-11T15:22:32.140Z,,2024-04-10T07:59:48.388Z,0.048930684841958914,-1.5828562519629243,19.200030833018715,2024-04-10 08:00:03
bonk,bonk,Bonk,https://assets.coingecko.com/coins/images/28600/large/bonk.jpg?1696527587,0.0,1464025197.0,79,2072538917.0,85162973.0,2.352e-05,2.154e-05,-1.197445505947e-06,-5.12861,-77256047.53614092,-5.01246,66066160601815.45,93526183276778.0,93526183276778.0,4.547e-05,-51.2202,2024-03-04T17:05:29.594Z,8.6142e-08,25648.73984,2022-12-29T22:48:46.755Z,,2024-04-10T07:59:50.175Z,0.10454842569816032,-5.128607744902522,-5.881282893903233,2024-04-10 08:00:03
bittorrent,btt,BitTorrent,https://assets.coingecko.com/coins/images/22457/large/btt_logo.png?1696521780,0.0,1447122108.0,80,1479634569.0,38368355.0,1.53e-06,1.46e-06,-2.1348944982e-08,-1.40626,-23526944.278024912,-1.59977,968246428571000.0,990000000000000.0,990000000000000.0,3.43e-06,-56.37916,2022-01-21T04:00:31.909Z,3.65368e-07,309.66365,2023-10-13T05:10:41.241Z,,2024-04-10T07:59:56.608Z,0.356902478803422,-1.4062586494242049,5.182340315286008,2024-04-10 08:00:03
flare-networks,flr,Flare,https://assets.coingecko.com/coins/images/28624/large/FLR-icon200x200.png?1696527609,0.039,1445943075.0,81,3996535083.0,17115791.0,0.04087663,0.03904933,-0.001252797264338766,-3.09153,-47301479.163442135,-3.1677,36829491750.3862,101795401514.089,,0.150073,-73.82304,2023-01-10T03:14:05.921Z,0.00827405,374.79207,2023-10-19T03:35:41.663Z,,2024-04-10T07:59:51.963Z,-0.8943656913997042,-3.0915316810843074,0.3850036413547826,2024-04-10 08:00:03
elrond-erd-2,egld,MultiversX,https://assets.coingecko.com/coins/images/12335/large/egld-token-logo.png?1696512162,53.429,1433084346.0,82,1433359865.0,26029238.0,56.32,52.41,-2.160366473272802,-3.8863,-54723301.88286185,-3.67812,26797531.0,26802683.0,31415926.0,545.64,-90.20168,2021-11-23T10:33:26.737Z,6.51,721.67365,2020-10-07T01:44:53.554Z,,2024-04-10T07:59:51.248Z,-0.11600210541946436,-3.886303130325948,-3.2593431799765935,2024-04-10 08:00:03
dydx-chain,dydx,dYdX,https://assets.coingecko.com/coins/images/32594/large/dydx.png?1698673495,3.063,1425940451.0,83,2182976913.0,9034437.0,3.17,2.98,-0.0469053150119052,-1.50841,-22149006.373171806,-1.52953,464677529.0,711376353.0,1000000000.0,4.52,-32.23581,2024-03-07T22:19:11.131Z,2.3,32.94874,2024-01-03T12:14:30.340Z,,2024-04-10T07:59:38.352Z,0.292921936112158,-1.5084074457641348,-1.4201747361146897,2024-04-10 08:00:03
ether-fi-staked-eth,eeth,ether.fi Staked ETH,https://assets.coingecko.com/coins/images/33049/large/ether.fi_eETH.png?1700473063,3533.79,1422685690.0,84,3771320870.0,202565.0,3637.49,3471.5,-80.07412375235208,-2.21575,37625397.0,2.71652,403754.92263184173,1070292.17812962,,15396.66,-77.09419,2024-03-24T04:26:06.292Z,2155.76,63.59591,2024-02-08T11:26:30.368Z,,2024-04-10T07:59:29.424Z,0.2950591665028149,-2.2157478477177315,7.165705600623948,2024-04-10 08:00:03
neo,neo,NEO,https://assets.coingecko.com/coins/images/480/large/NEO_512_512.png?1696501735,20.094,1418929353.0,85,2011809660.0,190470092.0,21.88,18.77,-0.9755838833493122,-4.63036,-62411680.686330795,-4.21319,70530000.0,100000000.0,,198.38,-89.88942,2018-01-15T00:00:00.000Z,0.078349,25500.07667,2016-10-21T00:00:00.000Z,"{'times': 557.1583081799984, 'currency': 'usd', 'percentage': 55715.830817999835}",2024-04-10T07:59:59.796Z,-0.5165564532241883,-4.630361101400071,36.719707553934576,2024-04-10 08:00:03
axie-infinity,axs,Axie Infinity,https://assets.coingecko.com/coins/images/13029/large/axie_infinity_logo.png?1696512817,9.795,1404089912.0,86,2649002095.0,54262279.0,10.35,9.63,-0.34703005015088095,-3.42164,-45729525.5071888,-3.15415,143112108.94832,270000000.0,270000000.0,164.9,-94.051,2021-11-06T19:29:29.482Z,0.123718,7829.12427,2020-11-06T08:05:43.662Z,,2024-04-10T07:59:49.698Z,-0.03683516978974523,-3.4216386268797887,0.539529866655352,2024-04-10 08:00:03
ecash,xec,eCash,https://assets.coingecko.com/coins/images/16646/large/Logo_final-22.png?1696516207,0.0,1399312157.0,87,1492703532.0,24095554.0,7.452e-05,6.949e-05,-2.347891001343e-06,-3.20253,-44885732.346746445,-3.108,19686129673092.0,21000000000000.0,21000000000000.0,0.00038001,-81.3014,2021-09-04T17:09:31.137Z,1.847e-05,284.71856,2021-07-20T20:49:46.212Z,,2024-04-10T07:59:50.827Z,-0.08410279683642152,-3.2025288954429554,12.673224842820288,2024-04-10 08:00:03
the-sandbox,sand,The Sandbox,https://assets.coingecko.com/coins/images/12129/large/sandbox_logo.jpg?1696511971,0.613,1381246725.0,88,1840245781.0,99379233.0,0.648794,0.60509,-0.021032453649293403,-3.31718,-52570216.904915094,-3.66645,2251731926.2233224,3000000000.0,3000000000.0,8.4,-92.68446,2021-11-25T06:04:40.957Z,0.02897764,2019.81064,2020-11-04T15:59:14.441Z,,2024-04-10T07:59:55.149Z,-0.3605151455312691,-3.3171779818444915,-0.8533252208107616,2024-04-10 08:00:03
starknet,strk,Starknet,https://assets.coingecko.com/coins/images/26433/large/starknet.png?1696525507,1.856,1353907103.0,89,18597625047.0,132153245.0,1.97,1.83,-0.10567831551073659,-5.38608,-77245932.59911752,-5.39746,728000000.0,10000000000.0,10000000000.0,4.41,-57.86181,2024-02-20T12:05:13.556Z,1.7,9.62339,2024-02-21T14:29:50.266Z,,2024-04-10T07:59:50.751Z,-0.2463660989153305,-5.386076126759611,-4.763766536507889,2024-04-10 08:00:03
singularitynet,agix,SingularityNET,https://assets.coingecko.com/coins/images/2138/large/singularitynet.png?1696503103,1.039,1334813986.0,90,1459526918.0,162347413.0,1.12,1.02,-0.06332580788362963,-5.74294,-78234228.1976254,-5.53656,1282016182.15337,1401796166.00502,2000000000.0,1.46,-28.78712,2024-03-10T00:24:59.207Z,0.00747159,13823.48716,2020-03-13T02:24:16.528Z,"{'times': 9.39347000268662, 'currency': 'usd', 'percentage': 939.347000268662}",2024-04-10T08:00:01.889Z,-0.45197284570172563,-5.742937289778858,-5.87375486472988,2024-04-10 08:00:03
havven,snx,Synthetix Network,https://assets.coingecko.com/coins/images/3406/large/SNX.png?1696504103,3.92,1286908722.0,91,1288573097.0,42300872.0,4.2,3.87,-0.24653278751260155,-5.91683,-84384121.7372675,-6.15362,327769196.13952357,328193104.088774,328193104.088774,28.53,-86.25621,2021-02-14T01:12:38.505Z,0.0347864,11172.84938,2019-01-06T00:00:00.000Z,"{'times': 6.840201071877942, 'currency': 'usd', 'percentage': 684.0201071877942}",2024-04-10T07:59:56.752Z,-0.2180920197545047,-5.916834249008927,-5.184241187806708,2024-04-10 08:00:03
chiliz,chz,Chiliz,https://assets.coingecko.com/coins/images/8834/large/CHZ_Token_updated.png?1696508986,0.144,1285561467.0,92,1285561467.0,89859277.0,0.15677,0.14348,-0.011049954182689892,-7.10614,-99054596.74858713,-7.15394,8888888888.0,8888888888.0,8888888888.0,0.878633,-83.53537,2021-03-13T08:04:21.200Z,0.00410887,3420.76205,2019-09-28T00:00:00.000Z,"{'times': 5.5658475156919, 'currency': 'usd', 'percentage': 556.58475156919}",2024-04-10T07:59:54.239Z,-0.8503709883131868,-7.106143859968624,9.345302350055205,2024-04-10 08:00:03
conflux-token,cfx,Conflux,https://assets.coingecko.com/coins/images/13079/large/3vuYMbjN.png?1696512867,0.325,1253971988.0,93,1786182773.0,84703375.0,0.360997,0.322519,-0.03424855808546867,-9.52544,-132688147.3366847,-9.5689,3851057973.03791,5485523977.9247,,1.7,-80.81421,2021-03-27T03:43:35.178Z,0.02199898,1383.34524,2022-12-30T08:16:30.345Z,,2024-04-10T07:59:50.128Z,-0.7599927484076591,-9.525444689682043,-12.913619973791828,2024-04-10 08:00:03
whitebit,wbt,WhiteBIT Coin,https://assets.coingecko.com/coins/images/27045/large/wbt_token.png?1696526096,8.603,1238120559.0,94,3054263681.0,15176943.0,8.81,8.56,-0.056438427732816265,-0.65177,-7763706.9013028145,-0.62315,144118517.10815412,355519460.0,400000000.0,14.64,-41.3555,2022-10-28T12:32:18.119Z,3.06,180.50489,2023-02-13T19:01:21.899Z,,2024-04-10T07:59:54.360Z,0.08025091421116631,-0.651765465609441,2.5759065485072044,2024-04-10 08:00:03
tezos,xtz,Tezos,https://assets.coingecko.com/coins/images/976/large/Tezos-logo.png?1696502091,1.264,1235725547.0,95,1261785828.0,39275738.0,1.33,1.24,-0.04453612535938012,-3.40377,-43541363.888828516,-3.40362,977574276.341303,998190391.766359,,9.12,-86.14112,2021-10-04T00:41:18.025Z,0.350476,260.47683,2018-12-07T00:00:00.000Z,"{'times': 1.6891470973669043, 'currency': 'usd', 'percentage': 168.9147097366904}",2024-04-10T07:59:51.245Z,-0.23200467585438198,-3.4037698832111696,1.0038279267417416,2024-04-10 08:00:03
tokenize-xchange,tkx,Tokenize Xchange,https://assets.coingecko.com/coins/images/4984/large/TKX_-_Logo_-_RGB-15.png?1696505519,15.355,1228483620.0,96,1535681311.0,68220570.0,15.37,14.93,0.248353,1.644,20432640.0,1.69137,79995999.94518414,100000000.0,100000000.0,22.3,-31.13312,2022-10-31T10:23:59.455Z,0.111255,13701.41451,2019-04-28T00:00:00.000Z,"{'times': 51.85712015614472, 'currency': 'usd', 'percentage': 5185.712015614472}",2024-04-10T07:58:52.222Z,0.05349050912246801,1.6439992689770002,8.012389717509405,2024-04-10 08:00:03
